time,X_value,Y_value,Z_value
137.104,-3.44595,-9.19374,-1.06239
137.206,-3.35061,-9.12563,-0.99429
137.315,-3.40509,-9.12563,-1.07601
137.405,-3.36423,-9.08477,-0.99429
137.505,-3.41871,-9.07115,-1.02153
137.606,-3.37785,-9.12563,-0.89894
137.705,-3.33699,-9.62959,-0.57205
137.807,-3.41871,-9.22098,-0.93980
137.908,-3.51405,-9.08477,-0.91256
138.006,-3.44595,-9.08477,-0.93980
138.108,-3.44595,-9.05753,-1.04877
138.206,-3.36423,-9.12563,-1.06239
138.307,-3.47319,-9.15287,-0.96704
138.407,-3.40509,-9.15287,-0.92618
138.507,-3.43233,-9.16649,-1.02153
138.606,-3.47319,-9.18011,-0.99429
138.709,-3.50043,-9.18011,-0.92618
138.807,-3.48681,-9.24822,-0.98067
138.908,-3.41871,-9.12563,-1.07601
139.014,-3.44595,-9.15287,-0.96704
139.109,-3.93628,-9.98372,-0.96704
139.207,-3.21440,-9.28908,-0.83084
139.308,-3.45957,-9.22098,-0.96704
139.407,-3.37785,-9.28908,-0.99429
139.510,-3.44595,-9.15287,-0.95342
139.609,-3.51405,-9.19374,-0.95342
139.711,-3.47319,-9.16649,-0.98067
139.809,-4.08610,-9.72493,-1.11687
139.909,-3.78646,-9.12563,-1.11687
140.010,-3.26888,-9.22098,-0.83084
140.109,-3.28250,-9.24822,-0.73550
140.212,-3.56853,-9.24822,-0.96704
140.309,-3.47319,-9.18011,-1.06239
140.411,-3.43233,-9.19374,-0.98067
140.509,-3.40509,-9.16649,-0.99429
140.612,-3.47319,-9.04391,-0.99429
140.710,-3.35061,-9.08477,-0.85808
140.812,-3.40509,-9.12563,-1.00791
140.912,-3.39147,-9.11201,-0.91256
141.013,-3.47319,-9.11201,-1.04877
141.111,-3.37785,-9.18011,-0.95342
141.212,-3.20078,-9.15287,-0.87170
141.331,-3.30974,-9.41166,-0.80360
141.411,-3.75922,-9.26184,-0.87170
141.513,-3.77284,-9.22098,-1.06239
141.611,-3.39147,-9.12563,-0.87170
141.711,-3.28250,-9.19374,-0.99429
141.813,-3.29612,-9.19374,-0.93980
141.911,-3.30974,-9.13925,-1.00791
142.013,-3.47319,-9.22098,-0.95342
142.111,-3.36423,-9.11201,-0.99429
142.212,-3.37785,-9.11201,-0.99429
142.312,-3.37785,-9.13925,-0.93980
142.412,-3.47319,-9.05753,-1.14411
142.512,-3.50043,-9.12563,-0.93980
142.615,-3.39147,-9.13925,-0.95342
142.711,-3.48681,-9.08477,-1.02153
142.814,-3.50043,-9.15287,-0.96704
142.912,-3.41871,-9.18011,-1.02153
143.014,-3.51405,-9.15287,-0.99429
143.112,-3.06458,-9.43890,-0.93980
143.213,-3.35061,-9.12563,-1.02153
143.318,-3.25526,-8.96219,-1.15773
143.418,-3.26888,-9.22098,-1.10325
143.513,-3.56853,-9.15287,-0.96704
143.613,-3.63663,-9.08477,-0.99429
143.715,-3.54129,-9.24822,-0.81722
143.813,-3.44595,-9.16649,-1.03515
143.916,-3.52767,-9.08477,-0.99429
144.014,-3.37785,-9.09839,-0.84446
144.116,-3.48681,-9.16649,-1.04877
144.214,-3.40509,-9.08477,-0.98067
144.314,-3.44595,-9.11201,-0.98067
144.414,-3.40509,-9.12563,-1.00791
144.518,-3.41871,-9.11201,-1.00791
144.615,-3.47319,-9.19374,-1.07601
144.714,-3.44595,-9.08477,-0.92618
144.815,-3.41871,-9.15287,-1.03515
144.917,-3.43233,-9.13925,-1.00791
145.015,-3.48681,-9.11201,-1.08963
145.116,-3.35061,-9.11201,-1.06239
145.215,-3.45957,-9.03029,-0.92618
145.316,-3.54129,-9.22098,-0.96704
145.416,-3.47319,-9.12563,-0.84446
145.515,-3.52767,-9.09839,-1.08963
145.617,-3.47319,-9.08477,-0.93980
145.715,-3.43233,-9.15287,-0.96704
145.818,-3.48681,-9.38442,-0.92618
145.915,-3.47319,-9.20736,-0.99429
146.015,-3.52767,-9.16649,-0.93980
146.119,-3.43233,-9.12563,-0.95342
146.216,-3.52767,-9.19374,-1.06239
146.316,-3.44595,-9.15287,-1.02153
146.416,-3.44595,-9.19374,-0.98067
146.516,-3.51405,-9.18011,-0.99429
146.617,-3.45957,-9.16649,-1.06239
146.716,-3.51405,-9.18011,-0.95342
146.818,-3.47319,-9.16649,-1.02153
146.916,-3.51405,-9.16649,-1.00791
147.019,-3.51405,-9.19374,-0.96704
147.116,-3.43233,-9.16649,-1.02153
147.217,-3.51405,-9.13925,-0.92618
147.317,-3.44595,-9.12563,-1.06239
147.419,-3.47319,-9.13925,-1.06239
147.519,-3.44595,-9.16649,-1.02153
147.617,-3.48681,-9.13925,-1.11687
147.720,-3.48681,-9.18011,-1.07601
147.817,-3.41871,-9.11201,-1.03515
147.918,-3.47319,-9.12563,-1.02153
148.017,-3.40509,-9.08477,-0.96704
148.120,-3.44595,-9.12563,-1.07601
148.220,-3.41871,-9.11201,-1.00791
148.341,-3.44595,-9.13925,-0.91256
148.418,-3.44595,-9.11201,-0.96704
148.519,-3.37785,-9.09839,-1.14411
148.619,-3.48681,-9.09839,-0.98067
148.719,-3.41871,-9.11201,-0.99429
148.821,-3.40509,-9.11201,-1.06239
148.921,-3.39147,-9.09839,-1.06239
149.022,-3.37785,-9.08477,-1.00791
149.121,-3.45957,-9.13925,-1.00791
149.219,-3.41871,-9.12563,-0.96704
149.320,-3.48681,-9.13925,-1.00791
149.422,-3.43233,-9.13925,-0.93980
149.520,-3.44595,-9.19374,-1.02153
149.619,-3.48681,-9.16649,-1.02153
149.720,-3.45957,-9.19374,-1.02153
149.825,-3.47319,-9.15287,-0.93980
149.920,-3.50043,-9.15287,-1.06239
150.024,-3.56853,-9.19374,-0.99429
150.122,-3.51405,-9.16649,-1.02153
150.223,-3.51405,-9.16649,-0.99429
150.341,-3.47319,-9.12563,-0.99429
150.422,-3.74560,-9.18011,-0.89894
150.522,-3.60939,-9.19374,-0.80360
150.623,-3.48681,-9.11201,-1.03515
150.725,-3.52767,-9.19374,-1.06239
150.834,-3.54129,-9.04391,-0.99429
150.923,-3.56853,-9.15287,-0.85808
151.025,-3.45957,-9.04391,-1.02153
151.123,-3.41871,-9.05753,-0.96704
151.224,-3.48681,-9.12563,-0.99429
151.327,-3.47319,-9.12563,-0.96704
151.423,-3.45957,-9.09839,-1.02153
151.524,-3.43233,-9.09839,-0.99429
151.625,-3.44595,-9.07115,-1.02153
151.723,-3.44595,-9.05753,-0.96704
151.826,-3.44595,-9.12563,-0.98067
151.923,-3.50043,-9.13925,-0.99429
152.024,-3.44595,-9.11201,-0.99429
152.138,-3.48681,-9.12563,-1.02153
152.224,-3.45957,-9.08477,-0.95342
152.325,-3.37785,-9.05753,-0.99429
152.424,-3.45957,-9.15287,-0.88532
152.525,-3.43233,-9.08477,-1.00791
152.624,-3.48681,-9.16649,-0.99429
152.725,-3.47319,-9.11201,-1.02153
152.824,-3.54129,-9.15287,-0.92618
152.926,-3.48681,-9.11201,-0.96704
153.024,-3.47319,-9.16649,-0.98067
153.127,-3.48681,-9.13925,-0.98067
153.224,-3.50043,-9.15287,-1.02153
153.326,-3.41871,-9.15287,-0.98067
153.425,-3.44595,-9.11201,-0.99429
153.525,-3.50043,-9.15287,-0.99429
153.625,-3.50043,-9.15287,-0.93980
153.727,-3.48681,-9.15287,-1.15773
153.827,-3.47319,-9.13925,-1.08963
153.926,-3.47319,-9.15287,-1.03515
154.029,-3.45957,-9.11201,-1.00791
154.128,-3.41871,-9.12563,-1.06239
154.226,-3.47319,-9.18011,-1.02153
154.327,-3.39147,-9.08477,-1.06239
154.426,-3.44595,-9.12563,-1.10325
154.527,-3.41871,-9.15287,-1.07601
154.627,-3.44595,-9.13925,-1.02153
154.727,-3.45957,-9.13925,-1.06239
154.830,-3.47319,-9.08477,-0.89894
154.927,-3.51405,-9.37080,-1.19859
155.029,-3.33699,-9.16649,-0.99429
155.128,-3.37785,-9.09839,-1.02153
155.229,-3.35061,-9.16649,-0.93980
155.340,-3.35061,-9.15287,-0.96704
155.428,-3.39147,-9.15287,-1.02153
155.528,-3.37785,-9.12563,-1.00791
155.630,-3.41871,-9.13925,-1.00791
155.730,-3.33699,-9.07115,-0.99429
155.832,-3.32336,-9.13925,-0.96704
155.929,-3.30974,-9.18011,-0.99429
156.028,-3.35061,-9.12563,-0.92618
156.129,-3.54129,-9.47976,-1.02153
156.232,-3.44595,-9.22098,-0.89894
156.360,-3.74560,-9.12563,-0.73550
156.430,-3.70473,-9.19374,-0.73550
156.532,-3.62301,-8.48548,-0.95342
156.630,-3.45957,-9.31632,-0.95342
156.730,-3.47319,-9.08477,-0.87170
156.830,-3.50043,-9.09839,-0.95342
156.932,-3.51405,-9.09839,-0.99429
157.030,-3.54129,-9.20736,-0.99429
157.130,-3.47319,-9.15287,-0.92618
157.231,-3.41871,-9.11201,-1.11687
157.346,-3.44595,-8.96219,-1.06239
157.431,-3.41871,-9.00305,-1.06239
157.531,-3.40509,-9.13925,-1.08963
157.633,-3.39147,-9.15287,-1.02153
157.733,-3.47319,-9.15287,-1.02153
157.831,-3.47319,-9.12563,-1.03515
157.931,-3.51405,-9.13925,-0.96704
158.032,-3.54129,-9.15287,-1.02153
158.133,-3.41871,-9.11201,-1.04877
158.233,-3.45957,-9.16649,-1.02153
158.366,-3.41871,-9.12563,-1.00791
158.431,-3.45957,-9.15287,-1.08963
158.532,-3.43233,-9.09839,-1.00791
158.634,-3.41871,-9.08477,-1.00791
158.732,-3.44595,-9.13925,-1.04877
158.833,-3.37785,-9.12563,-1.06239
158.934,-3.41871,-9.12563,-1.03515
159.033,-3.37785,-9.05753,-0.96704
159.132,-3.47319,-9.11201,-0.99429
159.235,-3.43233,-9.08477,-0.99429
159.353,-3.30974,-9.42528,-1.02153
159.432,-3.28250,-8.96219,-1.06239
159.535,-3.44595,-9.07115,-0.88532
159.633,-3.63663,-9.15287,-0.92618
159.737,-3.48681,-9.15287,-0.92618
159.833,-3.47319,-9.13925,-0.99429
159.934,-3.44595,-9.13925,-0.99429
160.033,-3.43233,-9.15287,-1.02153
160.134,-3.50043,-9.12563,-0.96704
160.239,-3.44595,-9.09839,-0.99429
160.364,-3.51405,-9.15287,-1.02153
160.434,-3.47319,-9.13925,-0.96704
160.536,-3.48681,-9.13925,-1.08963
160.634,-3.50043,-9.15287,-1.04877
160.735,-3.51405,-9.13925,-1.06239
160.845,-3.54129,-9.20736,-0.95342
160.934,-3.45957,-9.12563,-0.92618
161.036,-3.48681,-9.15287,-0.99429
161.134,-3.50043,-9.13925,-0.96704
161.235,-3.41871,-9.11201,-1.06239
161.343,-3.41871,-9.13925,-1.02153
161.434,-3.44595,-9.12563,-1.02153
161.537,-3.51405,-9.19374,-0.92618
161.635,-3.43233,-9.13925,-1.06239
161.737,-3.43233,-9.18011,-1.03515
161.835,-3.40509,-9.09839,-0.96704
161.937,-3.45957,-9.16649,-1.04877
162.035,-3.47319,-9.11201,-1.02153
162.135,-3.47319,-9.12563,-1.03515
162.238,-3.48681,-9.15287,-1.04877
162.361,-3.44595,-9.12563,-0.96704
162.436,-3.47319,-9.12563,-1.08963
162.538,-3.44595,-9.05753,-0.99429
162.636,-3.41871,-9.07115,-1.02153
162.739,-3.47319,-9.19374,-0.92618
162.836,-3.44595,-9.12563,-0.98067
162.938,-3.51405,-9.12563,-1.03515
163.036,-3.45957,-9.08477,-0.95342
163.138,-3.48681,-9.16649,-0.99429
163.236,-3.44595,-9.08477,-0.99429
163.337,-3.44595,-9.09839,-1.00791
163.436,-3.45957,-9.15287,-0.99429
163.539,-3.37785,-9.09839,-0.95342
163.637,-3.47319,-9.19374,-0.99429
163.740,-3.47319,-9.15287,-1.04877
163.837,-3.51405,-9.12563,-1.02153
163.938,-3.50043,-9.15287,-0.96704
164.038,-3.47319,-9.13925,-0.98067
164.138,-3.50043,-9.09839,-1.02153
164.243,-3.45957,-9.12563,-1.02153
164.369,-3.47319,-9.15287,-0.99429
164.438,-3.51405,-9.19374,-0.96704
164.540,-3.50043,-9.16649,-1.00791
164.641,-3.52767,-9.22098,-1.00791
164.739,-3.41871,-9.16649,-1.07601
164.841,-3.45957,-9.19374,-1.06239
164.939,-3.41871,-9.11201,-1.04877
165.041,-3.47319,-9.15287,-1.06239
165.140,-3.47319,-9.08477,-0.95342
165.241,-3.43233,-9.11201,-1.04877
165.354,-3.43233,-9.12563,-1.06239
165.439,-3.43233,-9.07115,-1.03515
165.539,-3.50043,-9.12563,-1.03515
165.643,-3.41871,-9.09839,-1.08963
165.745,-3.45957,-9.12563,-0.99429
165.839,-3.45957,-9.05753,-1.00791
165.939,-3.41871,-9.11201,-1.08963
166.039,-3.40509,-9.08477,-1.02153
166.140,-3.43233,-9.07115,-1.07601
166.240,-3.50043,-9.12563,-0.93980
166.340,-3.41871,-9.11201,-0.99429
166.444,-3.50043,-9.18011,-1.04877
166.540,-3.45957,-9.18011,-1.02153
166.642,-3.41871,-9.12563,-0.95342
166.740,-3.51405,-9.13925,-0.99429
166.842,-3.44595,-9.12563,-1.04877
166.943,-3.51405,-9.12563,-0.99429
167.043,-3.41871,-9.08477,-1.03515
167.140,-3.47319,-9.16649,-1.03515
167.243,-3.50043,-9.15287,-1.02153
167.359,-3.51405,-9.16649,-1.02153
167.441,-3.52767,-9.12563,-0.95342
167.541,-3.47319,-9.15287,-1.02153
167.642,-3.50043,-9.19374,-0.91256
167.743,-3.47319,-9.16649,-0.99429
167.843,-3.44595,-9.19374,-0.93980
167.941,-3.51405,-9.15287,-1.08963
168.044,-3.44595,-9.15287,-1.15773
168.141,-3.45957,-9.18011,-1.10325
168.242,-3.41871,-9.11201,-1.08963
168.357,-3.45957,-9.15287,-1.14411
168.442,-3.45957,-9.11201,-1.02153
168.544,-3.33699,-9.03029,-1.06239
168.642,-3.41871,-9.22098,-1.08963
168.743,-3.44595,-9.05753,-1.02153
168.845,-3.41871,-9.20736,-0.99429
168.942,-3.40509,-9.11201,-0.92618
169.044,-3.44595,-9.03029,-0.99429
169.142,-3.40509,-9.11201,-1.04877
169.245,-3.40509,-9.05753,-1.00791
169.352,-3.40509,-9.12563,-1.07601
169.443,-3.35061,-9.12563,-1.10325
169.543,-3.44595,-9.16649,-0.96704
169.646,-3.41871,-9.08477,-1.00791
169.745,-3.44595,-9.12563,-0.96704
169.843,-3.44595,-9.03029,-0.99429
169.945,-3.37785,-9.08477,-1.02153
170.043,-3.50043,-9.15287,-1.03515
170.147,-3.45957,-9.11201,-0.89894
170.247,-3.48681,-9.05753,-1.06239
170.372,-3.56853,-9.07115,-1.00791
170.444,-3.56853,-9.07115,-1.10325
170.547,-3.51405,-9.04391,-1.02153
170.644,-3.47319,-9.15287,-1.06239
170.748,-3.50043,-9.09839,-0.96704
170.847,-3.60939,-9.22098,-1.08963
170.945,-3.50043,-9.19374,-1.08963
171.045,-3.45957,-8.89409,-0.99429
171.146,-3.51405,-9.22098,-1.06239
171.248,-3.52767,-9.15287,-1.02153
171.346,-3.51405,-9.13925,-1.00791
171.447,-3.54129,-9.12563,-1.06239
171.545,-3.47319,-9.03029,-1.11687
171.646,-3.54129,-9.05753,-0.96704
171.745,-3.54129,-9.13925,-1.08963
171.845,-3.59577,-9.22098,-0.99429
171.947,-3.39147,-9.24822,-1.18497
172.046,-3.51405,-9.12563,-1.06239
172.145,-3.50043,-9.15287,-1.07601
172.247,-3.47319,-9.15287,-1.03515
172.352,-3.56853,-9.22098,-1.03515
172.446,-3.41871,-9.16649,-1.08963
172.551,-3.51405,-9.13925,-1.15773
172.646,-3.43233,-9.18011,-1.06239
172.747,-3.43233,-9.15287,-1.02153
172.846,-3.45957,-9.15287,-0.99429
172.947,-3.44595,-9.07115,-1.02153
173.047,-3.45957,-9.13925,-1.15773
173.149,-3.35061,-9.12563,-1.06239
173.249,-3.35061,-9.03029,-0.99429
173.389,-3.47319,-9.19374,-0.99429
173.447,-3.41871,-9.08477,-0.99429
173.548,-3.41871,-9.19374,-1.07601
173.650,-3.44595,-9.11201,-1.00791
173.749,-3.45957,-9.12563,-0.96704
173.848,-3.41871,-9.07115,-1.00791
173.950,-3.51405,-9.15287,-1.02153
174.047,-3.51405,-9.12563,-1.00791
174.150,-3.47319,-9.13925,-1.00791
174.248,-3.47319,-9.13925,-1.08963
174.349,-3.44595,-9.12563,-1.03515
174.451,-3.51405,-9.15287,-1.04877
174.549,-3.54129,-9.15287,-1.02153
174.648,-3.50043,-9.18011,-1.11687
174.750,-3.50043,-9.15287,-1.06239
174.848,-3.51405,-9.12563,-1.04877
174.952,-3.47319,-9.13925,-0.99429
175.048,-3.41871,-9.15287,-1.06239
175.151,-3.44595,-9.15287,-1.02153
175.249,-3.47319,-9.18011,-1.06239
175.350,-3.47319,-9.12563,-1.06239
175.449,-3.48681,-9.15287,-1.03515
175.550,-3.43233,-9.08477,-1.07601
175.649,-3.47319,-9.13925,-1.08963
175.752,-3.47319,-9.08477,-1.06239
175.849,-3.51405,-9.12563,-1.07601
175.949,-3.48681,-9.12563,-1.02153
176.051,-3.41871,-9.12563,-1.03515
176.149,-3.41871,-9.09839,-0.99429
176.250,-3.41871,-9.12563,-1.00791
176.351,-3.44595,-9.12563,-1.07601
176.452,-3.43233,-9.12563,-1.03515
176.550,-3.37785,-9.12563,-0.99429
176.652,-3.44595,-9.12563,-1.00791
176.750,-3.45957,-9.11201,-1.04877
176.851,-3.47319,-9.11201,-1.02153
176.950,-3.39147,-9.11201,-1.02153
177.050,-3.44595,-9.22098,-1.14411
177.150,-3.40509,-9.18011,-1.06239
177.252,-3.47319,-9.22098,-1.00791
177.373,-3.47319,-9.19374,-1.03515
177.451,-3.43233,-9.15287,-1.08963
177.552,-3.45957,-9.15287,-1.00791
177.651,-3.41871,-9.11201,-1.00791
177.751,-3.51405,-9.18011,-1.08963
177.854,-3.54129,-9.15287,-1.07601
177.951,-3.47319,-9.16649,-1.08963
178.053,-3.52767,-9.15287,-0.96704
178.151,-3.44595,-9.18011,-1.02153
178.254,-3.52767,-9.15287,-1.04877
178.404,-3.44595,-9.12563,-1.04877
178.452,-3.44595,-9.12563,-1.06239
178.552,-3.54129,-9.15287,-1.00791
178.652,-3.45957,-9.12563,-1.11687
178.753,-3.48681,-9.12563,-1.17135
178.852,-3.44595,-9.13925,-1.04877
178.955,-3.47319,-9.12563,-1.06239
179.052,-3.43233,-9.08477,-1.06239
179.154,-3.44595,-9.15287,-1.02153
179.252,-3.44595,-9.12563,-1.00791
179.353,-3.41871,-9.13925,-1.03515
179.452,-3.45957,-9.08477,-1.06239
179.553,-3.43233,-9.09839,-0.99429
179.653,-3.45957,-9.08477,-1.03515
179.757,-3.47319,-9.12563,-1.02153
179.853,-3.43233,-9.11201,-1.06239
179.953,-3.44595,-9.09839,-1.00791
180.052,-3.41871,-9.08477,-0.98067
180.155,-3.51405,-9.12563,-1.03515
180.255,-3.47319,-9.15287,-1.08963
180.380,-3.51405,-9.13925,-0.99429
180.453,-3.48681,-9.05753,-1.02153
180.555,-3.51405,-9.11201,-1.08963
180.653,-3.51405,-9.12563,-1.02153
180.754,-3.44595,-9.07115,-1.11687
180.864,-3.54129,-9.08477,-1.00791
180.954,-3.48681,-9.08477,-0.93980
181.054,-3.52767,-9.16649,-1.08963
181.156,-3.45957,-9.12563,-1.11687
181.254,-3.50043,-9.12563,-1.04877
181.354,-3.50043,-9.15287,-1.02153
181.455,-3.44595,-9.12563,-1.07601
181.555,-3.43233,-9.13925,-1.07601
181.656,-3.44595,-9.15287,-1.06239
181.754,-3.47319,-9.12563,-0.99429
181.858,-3.51405,-9.12563,-0.99429
181.954,-3.47319,-9.09839,-1.14411
182.056,-3.44595,-9.15287,-1.08963
182.159,-3.44595,-9.09839,-1.06239
182.255,-3.52767,-9.11201,-1.02153
182.356,-3.41871,-9.05753,-1.07601
182.455,-3.43233,-9.12563,-1.14411
182.557,-3.47319,-9.09839,-1.04877
182.655,-3.47319,-9.11201,-1.06239
182.757,-3.50043,-9.12563,-1.03515
182.855,-3.41871,-9.08477,-1.08963
182.958,-3.43233,-9.08477,-1.06239
183.060,-3.47319,-9.08477,-1.00791
183.157,-3.40509,-9.09839,-1.07601
183.260,-3.51405,-9.11201,-1.02153
183.358,-3.47319,-9.08477,-0.98067
183.458,-3.50043,-9.12563,-0.93980
183.558,-3.44595,-9.08477,-0.99429
183.658,-3.54129,-9.13925,-0.99429
183.759,-3.51405,-9.12563,-0.96704
183.858,-3.44595,-9.15287,-0.95342
183.960,-3.51405,-9.09839,-0.99429
184.058,-3.48681,-9.07115,-0.99429
184.161,-3.50043,-9.15287,-1.04877
184.258,-3.47319,-9.12563,-0.98067
184.359,-3.50043,-9.12563,-1.06239
184.461,-3.47319,-9.16649,-0.99429
184.561,-3.52767,-9.19374,-1.04877
184.662,-3.56853,-9.15287,-1.02153
184.760,-3.51405,-9.15287,-1.07601
184.861,-3.50043,-9.15287,-1.06239
184.959,-3.45957,-9.12563,-1.03515
185.061,-3.55491,-9.15287,-1.08963
185.159,-3.52767,-9.16649,-1.02153
185.262,-3.43233,-9.15287,-1.10325
185.391,-3.47319,-9.13925,-1.07601
185.460,-3.45957,-9.12563,-1.06239
185.562,-3.45957,-9.13925,-1.02153
185.660,-3.44595,-9.09839,-1.06239
185.761,-3.47319,-9.12563,-1.11687
185.866,-3.41871,-9.04391,-0.99429
185.966,-3.41871,-9.11201,-1.06239
186.165,-3.44595,-9.07115,-1.06239
186.261,-3.44595,-9.09839,-1.02153
186.363,-3.47319,-9.11201,-0.99429
186.467,-3.44595,-9.12563,-1.04877
186.567,-3.48681,-9.12563,-0.96704
186.662,-3.39147,-9.12563,-1.08963
186.764,-3.43233,-9.12563,-1.02153
186.862,-3.44595,-9.13925,-1.11687
186.964,-3.51405,-9.11201,-0.95342
187.062,-3.51405,-9.09839,-0.98067
187.164,-3.51405,-9.11201,-1.02153
187.262,-3.48681,-9.08477,-0.96704
187.362,-3.41871,-9.12563,-0.99429
187.463,-3.51405,-9.16649,-1.02153
187.563,-3.47319,-9.15287,-0.99429
187.665,-3.45957,-9.15287,-1.07601
187.763,-3.45957,-9.15287,-0.98067
187.863,-3.45957,-9.15287,-1.02153
187.965,-3.41871,-9.15287,-0.98067
188.063,-3.41871,-9.15287,-1.03515
188.165,-3.44595,-9.13925,-0.99429
188.263,-3.43233,-9.15287,-1.06239
188.364,-3.45957,-9.18011,-1.07601
188.466,-3.48681,-9.15287,-0.99429
188.563,-3.45957,-9.11201,-1.10325
188.666,-3.50043,-9.15287,-1.06239
188.764,-3.44595,-9.12563,-1.13049
188.864,-3.47319,-9.09839,-1.06239
188.966,-3.40509,-9.09839,-1.00791
189.064,-3.41871,-9.12563,-1.08963
189.164,-3.44595,-9.09839,-0.99429
189.267,-3.41871,-9.15287,-1.06239
189.365,-3.41871,-9.13925,-1.02153
189.465,-3.41871,-9.12563,-1.02153
189.565,-3.43233,-9.12563,-1.04877
189.665,-3.41871,-9.12563,-1.00791
189.765,-3.40509,-9.12563,-1.00791
189.867,-3.44595,-9.12563,-0.99429
189.965,-3.40509,-9.12563,-1.02153
190.067,-3.43233,-9.09839,-1.02153
190.165,-3.39147,-9.09839,-1.02153
190.268,-3.51405,-9.18011,-1.03515
190.368,-3.44595,-9.13925,-1.03515
190.467,-3.47319,-9.19374,-1.02153
190.568,-3.48681,-9.16649,-0.99429
190.666,-3.44595,-9.15287,-0.98067
190.767,-3.51405,-9.16649,-0.99429
190.866,-3.50043,-9.13925,-1.00791
190.966,-3.52767,-9.16649,-1.08963
191.071,-3.51405,-9.15287,-0.96704
191.168,-3.50043,-9.18011,-1.06239
191.271,-3.50043,-9.19374,-0.99429
191.369,-3.44595,-9.15287,-1.02153
191.469,-3.48681,-9.15287,-1.04877
191.570,-3.44595,-9.13925,-1.03515
191.669,-3.47319,-9.16649,-1.07601
191.773,-3.51405,-9.19374,-1.15773
191.870,-3.44595,-9.15287,-1.10325
191.973,-3.51405,-9.16649,-1.03515
192.071,-3.43233,-9.09839,-1.06239
192.173,-3.44595,-9.11201,-1.07601
192.273,-3.41871,-9.12563,-1.03515
192.371,-3.47319,-9.12563,-1.08963
192.473,-3.41871,-9.13925,-0.99429
192.571,-3.39147,-9.12563,-1.08963
192.672,-3.44595,-9.08477,-1.04877
192.772,-3.39147,-9.11201,-0.99429
192.871,-3.40509,-9.12563,-0.99429
192.973,-3.44595,-9.12563,-1.00791
193.074,-3.47319,-9.12563,-1.08963
193.171,-3.44595,-9.09839,-0.99429
193.274,-3.43233,-9.08477,-1.02153
193.372,-3.50043,-9.12563,-1.03515
193.472,-3.43233,-9.12563,-1.06239
193.572,-3.47319,-9.15287,-0.99429
193.672,-3.47319,-9.08477,-1.02153
193.774,-3.47319,-9.13925,-1.00791
193.874,-3.47319,-9.15287,-1.02153
193.972,-3.41871,-9.08477,-0.99429
194.074,-3.43233,-9.08477,-1.04877
194.172,-3.43233,-9.08477,-1.02153
194.275,-3.47319,-9.16649,-1.07601
194.375,-3.47319,-9.12563,-1.02153
194.500,-3.51405,-9.12563,-1.06239
194.573,-3.51405,-9.15287,-0.99429
194.673,-3.44595,-9.11201,-1.10325
194.773,-3.50043,-9.16649,-1.06239
194.873,-3.40509,-9.12563,-1.00791
194.974,-3.51405,-9.15287,-1.06239
195.075,-3.48681,-9.09839,-1.13049
195.175,-3.48681,-9.12563,-1.03515
195.273,-3.47319,-9.15287,-0.99429
195.376,-3.43233,-9.12563,-1.02153
195.492,-3.45957,-9.13925,-1.03515
195.574,-3.41871,-9.12563,-0.99429
195.674,-3.44595,-9.08477,-1.00791
195.774,-3.47319,-9.12563,-1.02153
195.878,-3.47319,-9.13925,-0.99429
195.975,-3.43233,-9.08477,-1.00791
196.076,-3.41871,-9.08477,-1.06239
196.174,-3.45957,-9.11201,-1.02153
196.275,-3.44595,-9.12563,-1.06239
196.376,-3.45957,-9.09839,-1.04877
196.513,-3.45957,-9.09839,-0.99429
196.575,-3.41871,-9.13925,-1.00791
196.676,-3.54129,-9.09839,-0.99429
196.775,-3.51405,-9.05753,-1.04877
196.876,-3.51405,-9.09839,-1.10325
196.975,-3.51405,-9.09839,-1.02153
197.075,-3.51405,-9.15287,-0.95342
197.180,-3.48681,-9.12563,-1.00791
197.278,-3.51405,-9.16649,-1.02153
197.380,-3.50043,-9.16649,-1.00791
197.494,-3.44595,-9.15287,-0.99429
197.578,-3.43233,-9.11201,-0.96704
197.680,-3.47319,-9.11201,-1.00791
197.778,-3.50043,-9.13925,-1.08963
197.881,-3.47319,-9.16649,-1.02153
197.979,-3.43233,-9.13925,-0.96704
198.081,-3.45957,-9.15287,-1.06239
198.179,-3.40509,-9.12563,-1.03515
198.279,-3.48681,-9.20736,-0.98067
198.380,-3.54129,-9.18011,-0.88532
198.481,-3.45957,-9.13925,-0.98067
198.582,-3.47319,-9.20736,-1.08963
198.681,-3.41871,-9.15287,-1.11687
198.783,-3.45957,-9.27546,-1.11687
198.880,-3.39147,-9.23460,-1.06239
198.983,-3.36423,-9.12563,-1.02153
199.083,-3.52767,-8.86685,-1.02153
199.188,-3.56853,-8.96219,-0.96704
199.282,-3.41871,-8.96219,-0.95342
199.384,-3.47319,-9.05753,-0.99429
199.522,-3.35061,-9.26184,-1.02153
199.583,-3.33699,-9.24822,-0.96704
199.683,-3.43233,-9.22098,-0.99429
199.783,-3.40509,-9.11201,-0.93980
199.883,-2.00219,-9.12563,-1.34841
199.987,-2.24736,-9.69769,-1.06239
200.084,-1.98857,-9.60235,-0.98067
200.186,-2.19288,-9.80665,-1.00791
200.284,-1.93409,-9.82027,-1.13049
200.385,-2.13839,-9.82027,-1.11687
200.493,-2.01581,-9.69769,-0.99429
200.590,-1.97495,-9.97009,-1.41652
200.685,-2.32908,-9.95647,-1.10325
