time,X_value,Y_value,Z_value
64.299,-6.18364,-0.92618,-7.61377
64.398,-6.17002,-0.89894,-7.57291
64.499,-6.15640,-0.98067,-7.61377
64.598,-6.17002,-0.92618,-7.58653
64.700,-6.17002,-0.96704,-7.66826
64.798,-6.34708,-0.92618,-7.62739
64.899,-6.26536,-0.89894,-7.53205
64.999,-6.42880,-0.95342,-7.51843
65.099,-6.66035,-1.18497,-6.74207
65.200,-6.48329,-1.03515,-7.50481
65.300,-5.81589,-0.91256,-8.49910
65.401,-5.89761,-0.83084,-7.50481
65.499,-6.30622,-0.85808,-7.47757
65.599,-6.12916,-0.83084,-7.72274
65.703,-6.14278,-0.84446,-7.60015
65.799,-6.12916,-0.87170,-7.64102
65.900,-8.02238,-0.38137,-9.87475
65.999,-5.57072,-1.22583,-8.28117
66.100,-5.76141,-0.73550,-8.02238
66.200,-5.80227,-0.66740,-8.09049
66.300,-5.70693,-0.80360,-8.02238
66.402,-5.70693,-0.76274,-8.02238
66.500,-5.69331,-0.74912,-8.06325
66.601,-5.67969,-0.76274,-8.04963
66.700,-5.61158,-0.77636,-8.14497
66.803,-5.70693,-0.74912,-8.04963
66.901,-5.80227,-0.80360,-7.57291
67.001,-5.47538,-0.84446,-8.34927
67.102,-5.95209,-0.78998,-7.96790
67.201,-5.62520,-0.76274,-7.92704
67.302,-5.63882,-0.80360,-8.09049
67.401,-5.66606,-0.78998,-8.06325
67.503,-5.69331,-0.74912,-7.99514
67.601,-5.77503,-0.73550,-8.00876
67.701,-5.66606,-0.73550,-8.06325
67.804,-5.61158,-0.74912,-8.09049
67.902,-5.66606,-0.76274,-8.07687
68.003,-5.66606,-0.76274,-8.00876
68.107,-5.67969,-0.74912,-7.99514
68.204,-5.62520,-0.74912,-8.09049
68.303,-5.63882,-0.76274,-8.07687
68.403,-5.70693,-0.80360,-8.06325
68.506,-5.63882,-0.78998,-8.06325
68.606,-5.62520,-0.78998,-8.09049
68.703,-5.63882,-0.74912,-7.99514
68.806,-5.76141,-0.77636,-7.91342
68.903,-5.70693,-0.78998,-8.00876
69.005,-5.69331,-0.74912,-7.98152
69.140,-5.70693,-0.73550,-7.98152
69.203,-5.69331,-0.78998,-8.09049
69.305,-5.70693,-0.70826,-7.96790
69.404,-5.70693,-0.76274,-7.96790
69.507,-5.70693,-0.72188,-8.02238
69.604,-5.58434,-0.70826,-8.09049
69.706,-5.54348,-0.66740,-8.09049
69.805,-5.66606,-0.66740,-8.07687
69.908,-5.61158,-0.70826,-8.11773
70.004,-5.44814,-0.64016,-8.14497
70.105,-5.50262,-0.64016,-8.18583
70.204,-5.48900,-0.66740,-8.18583
70.308,-5.58434,-0.54481,-8.24031
70.405,-5.54348,-0.73550,-8.02238
70.507,-5.70693,-0.80360,-7.95428
70.605,-5.73417,-0.68102,-7.96790
70.705,-5.67969,-0.70826,-8.03601
70.805,-5.66606,-0.66740,-7.98152
70.906,-5.63882,-0.73550,-8.06325
71.005,-5.55710,-0.74912,-8.18583
71.106,-5.59796,-0.70826,-8.07687
71.207,-5.70693,-0.72188,-8.10411
71.305,-5.65244,-0.74912,-8.11773
71.405,-5.66606,-0.72188,-8.06325
71.505,-5.61158,-0.70826,-8.07687
71.606,-5.63882,-0.69464,-8.06325
71.706,-5.65244,-0.61292,-8.17221
71.808,-5.63882,-0.72188,-8.11773
71.907,-5.59796,-0.73550,-8.15859
72.008,-5.57072,-0.73550,-8.14497
72.140,-5.59796,-0.74912,-8.10411
72.209,-5.61158,-0.73550,-8.04963
72.309,-5.55710,-0.76274,-8.11773
72.407,-5.57072,-0.72188,-8.13135
72.511,-5.61158,-0.77636,-8.11773
72.612,-5.55710,-0.77636,-8.09049
72.709,-5.57072,-0.76274,-8.09049
72.811,-5.58434,-0.74912,-8.14497
72.909,-5.57072,-0.73550,-8.11773
73.009,-5.55710,-0.70826,-8.09049
73.113,-5.59796,-0.72188,-8.09049
73.212,-5.55710,-0.74912,-8.11773
73.310,-5.58434,-0.76274,-8.10411
73.412,-5.52986,-0.77636,-8.11773
73.510,-5.55710,-0.74912,-8.09049
73.610,-5.57072,-0.76274,-8.06325
73.711,-5.59796,-0.76274,-8.06325
73.810,-5.63882,-0.76274,-8.11773
73.912,-5.58434,-0.78998,-8.09049
74.010,-5.55710,-0.76274,-8.03601
74.111,-5.61158,-0.74912,-8.11773
74.210,-5.59796,-0.73550,-8.11773
74.311,-5.61158,-0.76274,-8.09049
74.411,-5.59796,-0.78998,-8.17221
74.511,-5.57072,-0.76274,-8.15859
74.613,-5.63882,-0.73550,-8.07687
74.713,-5.61158,-0.70826,-8.13135
74.811,-5.67969,-0.74912,-8.11773
74.912,-5.57072,-0.76274,-8.13135
75.011,-5.59796,-0.74912,-8.15859
75.112,-5.63882,-0.73550,-8.10411
75.211,-5.55710,-0.73550,-8.06325
75.312,-5.47538,-0.76274,-8.15859
75.418,-5.50262,-0.74912,-8.11773
75.512,-5.57072,-0.78998,-8.15859
75.614,-5.51624,-0.74912,-8.17221
75.713,-5.57072,-0.76274,-8.15859
75.813,-5.55710,-0.76274,-8.11773
75.912,-5.57072,-0.80360,-8.18583
76.013,-5.62520,-0.83084,-8.11773
76.114,-5.69331,-0.83084,-7.96790
76.215,-5.76141,-0.81722,-7.91342
76.314,-5.80227,-0.83084,-7.95428
76.413,-5.78865,-0.83084,-7.96790
76.515,-5.76141,-0.85808,-7.91342
76.613,-5.82951,-0.93980,-7.92704
76.716,-5.73417,-0.89894,-7.96790
76.813,-5.72055,-0.92618,-7.95428
76.915,-5.66606,-0.91256,-7.89980
77.014,-5.89761,-1.15773,-8.06325
77.113,-5.76141,-1.15773,-7.99514
77.213,-5.70693,-1.07601,-8.06325
77.314,-5.87037,-1.17135,-7.89980
77.417,-5.95209,-1.10325,-7.83170
77.518,-5.87037,-1.07601,-7.83170
77.616,-5.92485,-1.14411,-7.81808
77.718,-5.87037,-1.10325,-7.85894
77.816,-5.92485,-1.10325,-7.89980
77.916,-5.92485,-1.06239,-7.87256
78.017,-5.89761,-1.10325,-7.84532
78.116,-5.85675,-1.14411,-7.80446
78.216,-5.91123,-1.18497,-7.79084
78.317,-5.87037,-1.08963,-7.85894
78.518,-5.85675,-1.11687,-7.87256
78.617,-5.88399,-1.08963,-7.87256
78.717,-5.87037,-1.08963,-7.79084
78.819,-5.80227,-1.08963,-7.92704
78.917,-5.85675,-1.08963,-7.83170
79.019,-5.82951,-1.11687,-7.83170
79.117,-5.76141,-1.10325,-7.85894
79.220,-5.78865,-1.07601,-7.85894
79.318,-5.87037,-1.08963,-7.88618
79.420,-5.89761,-1.11687,-7.85894
79.519,-5.80227,-1.11687,-7.84532
79.619,-5.76141,-1.14411,-7.89980
79.718,-5.82951,-1.15773,-7.95428
79.818,-5.87037,-1.13049,-7.92704
79.919,-5.81589,-1.06239,-7.91342
80.025,-5.81589,-1.02153,-7.92704
80.118,-5.93847,-0.92618,-7.73636
80.219,-5.88399,-0.96704,-7.80446
80.319,-5.88399,-1.02153,-7.94066
80.420,-5.88399,-1.00791,-7.84532
80.523,-5.92485,-0.95342,-7.83170
80.620,-5.88399,-0.88532,-7.80446
80.719,-5.92485,-0.87170,-7.73636
80.820,-5.95209,-1.02153,-7.80446
80.921,-5.69331,-0.89894,-7.92704
81.019,-5.87037,-0.95342,-7.85894
81.119,-5.84313,-0.89894,-7.89980
81.220,-5.74779,-0.91256,-7.85894
81.319,-5.69331,-0.99429,-7.99514
81.420,-5.84313,-0.88532,-7.92704
81.525,-5.82951,-0.92618,-7.89980
81.620,-5.82951,-0.93980,-7.92704
81.722,-5.84313,-0.92618,-7.84532
81.820,-5.84313,-0.92618,-7.85894
81.920,-5.89761,-0.92618,-7.89980
82.021,-5.87037,-0.92618,-7.88618
82.121,-5.85675,-0.92618,-7.89980
82.222,-5.81589,-0.87170,-7.92704
82.322,-5.59796,-0.92618,-8.15859
82.421,-5.80227,-0.88532,-7.96790
82.523,-5.96571,-1.08963,-7.89980
82.621,-5.73417,-0.93980,-7.87256
82.721,-5.65244,-0.91256,-8.06325
82.822,-5.59796,-0.96704,-8.07687
82.927,-5.76141,-0.87170,-7.89980
83.025,-5.76141,-0.89894,-7.92704
83.127,-5.76141,-1.03515,-7.96790
83.243,-5.70693,-1.04877,-7.99514
83.325,-5.66606,-0.98067,-7.99514
83.428,-5.87037,-1.02153,-7.92704
83.525,-5.89761,-1.00791,-7.85894
83.629,-5.80227,-0.99429,-7.92704
83.728,-5.82951,-1.02153,-7.83170
83.833,-5.88399,-1.06239,-7.85894
83.928,-5.85675,-1.03515,-7.84532
84.030,-6.00657,-0.95342,-7.92704
84.128,-6.02019,-0.96704,-7.74998
84.229,-6.08830,-0.92618,-7.66826
84.328,-6.06105,-0.92618,-7.80446
84.429,-6.34708,-1.11687,-8.81236
84.528,-6.22450,-0.96704,-7.85894
84.630,-5.97933,-0.89894,-6.64673
84.731,-6.21088,-1.06239,-7.34137
84.829,-6.22450,-0.99429,-7.47757
84.931,-6.06105,-0.87170,-7.60015
85.029,-6.19726,-0.89894,-7.39585
85.129,-6.10192,-0.99429,-7.69550
85.242,-6.04743,-0.92618,-7.74998
85.329,-6.07468,-1.03515,-7.69550
85.434,-6.08830,-1.02153,-7.66826
85.530,-6.08830,-0.98067,-7.69550
85.632,-6.07468,-0.96704,-7.66826
85.730,-6.02019,-0.93980,-7.72274
85.832,-6.06105,-0.99429,-7.68188
85.930,-6.04743,-0.93980,-7.70912
86.033,-6.02019,-0.99429,-7.81808
86.133,-6.03381,-0.95342,-7.77722
86.259,-5.96571,-0.88532,-7.73636
86.331,-5.96571,-0.85808,-7.76360
86.430,-5.97933,-0.96704,-7.83170
86.531,-6.04743,-0.91256,-7.81808
86.630,-5.82951,-0.89894,-7.84532
86.730,-5.99295,-0.88532,-7.70912
86.831,-5.88399,-0.85808,-7.81808
86.932,-5.87037,-0.91256,-7.84532
87.033,-5.87037,-0.89894,-7.83170
87.131,-5.87037,-0.91256,-7.76360
87.232,-5.87037,-0.87170,-7.83170
87.333,-5.87037,-0.85808,-7.88618
87.433,-5.89761,-0.87170,-7.80446
87.534,-5.85675,-0.85808,-7.87256
87.633,-5.87037,-0.89894,-7.89980
87.732,-5.82951,-0.87170,-7.83170
87.832,-5.80227,-0.84446,-7.89980
87.931,-5.78865,-0.89894,-7.91342
88.034,-5.84313,-0.96704,-7.92704
88.132,-5.84313,-0.92618,-7.94066
88.233,-5.84313,-0.92618,-7.95428
88.332,-5.97933,-0.91256,-7.66826
88.432,-5.89761,-0.91256,-7.87256
88.533,-5.89761,-0.95342,-7.91342
88.635,-5.84313,-0.93980,-7.87256
88.734,-5.82951,-0.96704,-7.92704
88.833,-5.82951,-0.89894,-7.85894
88.935,-5.87037,-0.92618,-7.94066
89.033,-5.96571,-0.96704,-7.81808
89.133,-5.92485,-0.96704,-7.84532
89.257,-5.88399,-0.92618,-7.80446
89.333,-5.87037,-0.96704,-7.85894
89.436,-5.87037,-0.95342,-7.85894
89.539,-5.91123,-1.04877,-7.85894
89.633,-5.92485,-1.11687,-7.80446
89.736,-6.12916,-1.33479,-7.64102
89.833,-6.08830,-1.41652,-7.73636
89.934,-6.04743,-1.43014,-7.64102
90.033,-6.02019,-1.38928,-7.70912
90.134,-5.99295,-1.32117,-7.72274
90.267,-6.02019,-1.21221,-7.73636
90.334,-5.99295,-1.15773,-7.70912
90.436,-5.96571,-1.08963,-7.77722
90.534,-5.89761,-0.98067,-7.84532
90.636,-5.89761,-0.89894,-7.85894
90.737,-5.81589,-0.88532,-7.87256
90.834,-5.84313,-0.89894,-7.91342
90.936,-5.80227,-0.89894,-7.92704
91.035,-5.76141,-0.85808,-7.84532
91.135,-5.80227,-0.81722,-7.91342
91.235,-5.85675,-0.89894,-7.99514
91.335,-5.73417,-0.85808,-7.96790
91.435,-5.82951,-0.85808,-7.88618
91.538,-5.82951,-0.92618,-7.87256
91.647,-5.88399,-0.89894,-7.80446
91.737,-5.81589,-0.95342,-7.95428
91.835,-5.78865,-0.87170,-8.07687
91.937,-5.77503,-0.85808,-7.94066
92.035,-5.80227,-0.87170,-7.91342
92.139,-5.87037,-0.89894,-7.89980
92.236,-5.89761,-0.96704,-7.81808
92.336,-5.91123,-0.99429,-7.83170
92.436,-5.84313,-1.02153,-7.96790
92.538,-5.84313,-1.02153,-7.89980
92.636,-5.85675,-0.99429,-7.92704
92.737,-5.85675,-1.00791,-7.95428
92.840,-5.84313,-0.96704,-7.83170
92.936,-5.89761,-1.06239,-7.85894
93.040,-5.88399,-1.25307,-7.76360
93.140,-5.95209,-1.34841,-7.72274
93.263,-5.99295,-1.44376,-7.95428
93.338,-6.10192,-1.57996,-7.64102
93.439,-6.12916,-1.63444,-7.53205
93.540,-6.06105,-1.68892,-7.60015
93.639,-6.04743,-1.63444,-7.54567
93.741,-6.07468,-1.63444,-7.64102
93.842,-6.12916,-1.60720,-7.61377
93.940,-6.10192,-1.53910,-7.47757
94.042,-6.08830,-1.52548,-7.60015
94.140,-6.02019,-1.33479,-7.80446
94.241,-6.12916,-1.41652,-7.60015
94.340,-6.04743,-1.47100,-7.64102
94.443,-5.99295,-1.36203,-7.68188
94.543,-6.33346,-1.28031,-7.47757
94.641,-5.95209,-1.25307,-7.84532
94.743,-5.55710,-1.30755,-7.61377
94.841,-5.81589,-1.28031,-7.36861
94.945,-6.10192,-1.29393,-7.62739
95.041,-6.14278,-1.33479,-7.46395
95.144,-6.12916,-1.38928,-7.54567
95.254,-6.10192,-1.40290,-7.96790
95.342,-5.76141,-1.44376,-7.88618
95.443,-5.52986,-1.29393,-8.02238
95.542,-5.91123,-0.96704,-7.79084
95.644,-5.89761,-1.10325,-7.70912
95.743,-5.70693,-1.11687,-8.11773
95.844,-5.65244,-1.22583,-7.98152
95.942,-5.70693,-1.00791,-7.99514
96.043,-5.72055,-0.87170,-7.96790
96.143,-5.80227,-0.83084,-7.92704
96.243,-5.95209,-0.89894,-7.95428
96.343,-6.27898,-0.92618,-7.76360
96.443,-5.61158,-0.64016,-8.09049
96.552,-5.66606,-0.83084,-8.11773
96.645,-5.78865,-0.83084,-7.79084
96.743,-5.66606,-0.91256,-7.89980
96.845,-5.73417,-0.80360,-7.73636
96.943,-6.02019,-0.83084,-8.04963
97.044,-5.82951,-0.66740,-7.77722
97.146,-5.89761,-0.88532,-7.61377
97.268,-5.87037,-0.88532,-7.83170
97.344,-5.87037,-0.92618,-7.69550
97.444,-5.35280,-1.07601,-8.09049
97.544,-5.78865,-0.85808,-7.94066
97.647,-5.76141,-1.10325,-7.92704
97.745,-5.77503,-0.93980,-7.96790
97.846,-5.73417,-0.93980,-8.06325
97.944,-5.96571,-0.73550,-7.51843
98.047,-5.84313,-0.93980,-7.83170
98.144,-5.81589,-1.07601,-7.98152
98.245,-5.82951,-1.06239,-7.73636
98.345,-5.80227,-1.08963,-7.92704
98.447,-5.59796,-0.89894,-8.11773
98.545,-5.92485,-0.65378,-7.70912
98.647,-5.84313,-0.76274,-7.85894
98.745,-5.84313,-0.92618,-7.92704
98.846,-5.78865,-0.88532,-7.95428
98.952,-5.66606,-0.87170,-8.06325
99.047,-5.51624,-0.61292,-8.11773
99.145,-5.51624,-0.89894,-8.28117
99.246,-5.88399,-0.91256,-8.02238
99.345,-5.73417,-0.95342,-7.80446
99.449,-5.52986,-0.76274,-8.17221
99.548,-5.97933,-0.61292,-7.87256
99.649,-5.96571,-1.11687,-7.80446
99.747,-5.82951,-1.04877,-7.89980
99.852,-5.87037,-1.13049,-7.85894
99.947,-5.82951,-1.08963,-7.96790
100.050,-5.88399,-1.04877,-7.61377
100.150,-5.96571,-1.06239,-7.84532
100.248,-5.38004,-0.84446,-8.17221
100.352,-5.73417,-0.80360,-8.09049
100.455,-5.84313,-0.83084,-7.70912
100.552,-5.84313,-0.74912,-7.80446
100.651,-6.44242,-0.64016,-7.73636
100.753,-5.61158,-0.91256,-8.09049
100.851,-5.57072,-0.61292,-8.18583
100.951,-5.70693,-0.77636,-7.91342
101.051,-5.61158,-0.88532,-7.87256
101.153,-5.61158,-0.85808,-7.99514
101.273,-5.73417,-0.51757,-8.11773
101.351,-5.52986,-0.44947,-8.18583
101.453,-5.88399,-1.28031,-7.88618
101.551,-5.89761,-1.40290,-7.65464
101.656,-6.03381,-1.15773,-7.64102
101.753,-5.92485,-1.14411,-7.65464
101.854,-5.66606,-1.29393,-7.76360
101.952,-5.61158,-1.72978,-7.94066
102.054,-5.25745,-0.38137,-7.99514
102.152,-5.52986,-0.70826,-8.24031
102.253,-5.78865,-0.85808,-7.91342
102.352,-5.92485,-0.76274,-7.89980
102.453,-5.85675,-0.64016,-7.83170
102.552,-5.44814,-0.64016,-7.76360
102.653,-5.46176,-0.59930,-7.98152
102.759,-5.76141,-0.85808,-7.80446
102.853,-5.72055,-0.76274,-7.92704
102.955,-5.40728,-0.89894,-7.96790
103.053,-5.76141,-0.85808,-7.76360
103.153,-6.02019,-0.91256,-8.02238
103.253,-5.63882,-1.04877,-8.13135
103.353,-5.80227,-0.99429,-7.69550
103.458,-5.96571,-0.96704,-7.79084
103.555,-6.11554,-1.11687,-7.66826
103.657,-5.89761,-1.19859,-7.57291
103.755,-5.80227,-1.03515,-7.89980
103.857,-5.87037,-0.61292,-8.04963
103.955,-5.66606,-0.62654,-8.10411
104.055,-5.78865,-0.68102,-7.89980
104.158,-5.63882,-0.62654,-8.02238
104.255,-5.87037,-0.72188,-7.92704
104.357,-5.76141,-0.83084,-8.02238
104.456,-5.97933,-0.70826,-7.53205
104.558,-6.22450,-0.61292,-7.47757
104.656,-6.08830,-0.81722,-7.46395
104.756,-6.18364,-0.95342,-7.40947
104.860,-6.37432,-1.03515,-7.49119
104.959,-6.27898,-1.15773,-7.61377
105.063,-6.49691,-1.25307,-7.51843
105.158,-6.25174,-1.41652,-7.55929
105.259,-6.64673,-1.34841,-7.36861
105.360,-3.99076,-1.89323,-6.70121
105.459,-5.48900,-1.13049,-7.60015
105.559,-6.17002,-0.93980,-7.79084
105.659,-6.33346,-0.62654,-8.58082
105.759,-6.51053,-0.54481,-7.85894
105.861,-6.12916,-0.83084,-7.85894
105.961,-6.21088,-0.91256,-7.81808
106.060,-6.12916,-0.92618,-7.85894
106.161,-6.38794,-0.95342,-7.38223
106.278,-6.37432,-1.19859,-7.40947
106.359,-6.75569,-1.34841,-7.54567
106.460,-7.02810,-1.41652,-7.10982
106.560,-6.97362,-1.38928,-7.21878
106.661,-6.83741,-1.77065,-7.64102
106.760,-6.81017,-1.64806,-7.54567
106.861,-7.40947,-2.01581,-7.19154
106.962,-6.71483,-1.41652,-6.96000
107.062,-6.53777,-1.89323,-7.38223
107.165,-7.20516,-2.35632,-7.28689
107.261,-6.90552,-2.12477,-6.74207
107.362,-7.13706,-2.50614,-6.70121
107.461,-6.85104,-2.46528,-6.96000
107.563,-7.40947,-3.17354,-6.72845
107.661,-7.38223,-2.95562,-6.34708
107.765,-7.65464,-3.60939,-6.26536
107.861,-7.50481,-3.30974,-6.42880
107.961,-7.55929,-3.15992,-6.06105
108.062,-7.54567,-3.65025,-5.74779
108.161,-7.73636,-4.11335,-5.21659
108.263,-7.49119,-4.04524,-5.93847
108.362,-7.31413,-4.64454,-5.42090
108.461,-7.15068,-4.23593,-5.28470
108.562,-7.43671,-4.64454,-5.89761
108.662,-7.47757,-4.88970,-4.91695
108.763,-7.19154,-4.52196,-4.79436
108.865,-7.95428,-3.70473,-5.03953
108.963,-7.35499,-4.22231,-4.94419
109.063,-7.61377,-4.33127,-4.79436
109.165,-7.15068,-4.44023,-4.76712
109.264,-7.19154,-4.29041,-6.08830
109.365,-6.31984,-4.30403,-4.93057
109.463,-6.96000,-4.53558,-5.03953
109.563,-7.28689,-4.50834,-5.03953
109.664,-6.82379,-4.42661,-4.88970
109.764,-7.21878,-4.24955,-4.95781
109.867,-7.55929,-4.38575,-5.02591
109.965,-7.17792,-4.35851,-5.18935
110.067,-7.15068,-4.45385,-5.16211
110.165,-7.64102,-4.16783,-5.05315
110.266,-7.27327,-4.37213,-5.05315
110.365,-7.15068,-4.33127,-4.95781
110.465,-7.00086,-4.01800,-5.16211
110.565,-6.60587,-4.56282,-5.25745
110.666,-6.87828,-4.27679,-5.35280
110.768,-6.98724,-4.33127,-5.51624
110.868,-6.68759,-4.38575,-5.62520
110.966,-6.85104,-4.57644,-5.38004
111.068,-6.70121,-4.31765,-5.88399
111.166,-6.25174,-4.71264,-6.07468
111.266,-6.46967,-4.56282,-5.57072
111.367,-6.89190,-4.53558,-5.27107
111.466,-6.76931,-4.61730,-5.54348
111.569,-6.40156,-4.86246,-6.02019
111.667,-6.56501,-4.59006,-5.66606
111.769,-6.42880,-4.16783,-5.70693
111.869,-6.83741,-4.91695,-5.40728
111.967,-6.52415,-4.15421,-6.23812
112.069,-5.82951,-3.85456,-6.76931
112.169,-7.23240,-4.00438,-5.12125
112.268,-6.63311,-4.34489,-5.99295
112.367,-6.74207,-4.76712,-4.41299
112.470,-5.99295,-4.54920,-5.69331
112.567,-5.66606,-4.79436,-6.15640
112.671,-6.86466,-4.64454,-5.17573
112.775,-7.30051,-4.19507,-5.73417
112.869,-6.94638,-3.85456,-5.87037
112.968,-6.89190,-4.22231,-5.92485
113.070,-6.87828,-4.35851,-5.09401
113.168,-6.89190,-3.77284,-5.44814
113.268,-6.44242,-4.09972,-4.63092
113.369,-7.05534,-2.43804,-5.06677
113.468,-6.55139,-3.15992,-5.46176
113.570,-6.87828,-3.99076,-5.28470
113.671,-6.55139,-5.27107,-4.90333
113.769,-6.87828,-4.24955,-5.70693
113.869,-7.68188,-4.94419,-4.20869
113.970,-6.96000,-4.97143,-4.05886
114.074,-6.78293,-3.37785,-4.99867
114.170,-6.70121,-3.62301,-5.70693
114.270,-6.57863,-3.99076,-7.24603
114.372,-7.15068,-4.94419,-5.05315
114.470,-7.19154,-4.60368,-4.91695
114.571,-6.55139,-4.34489,-4.69902
114.670,-6.67397,-4.69902,-4.79436
114.770,-6.74207,-4.12697,-4.86246
114.871,-7.49119,-4.57644,-4.91695
114.970,-7.73636,-4.03162,-4.86246
115.074,-7.24603,-4.22231,-4.59006
115.172,-7.50481,-3.88180,-5.09401
115.273,-7.62739,-4.22231,-4.98505
115.372,-7.89980,-4.08610,-4.93057
115.477,-7.80446,-4.03162,-4.94419
115.573,-7.45033,-4.31765,-5.02591
115.674,-7.25965,-3.50043,-5.58434
115.773,-6.89190,-4.34489,-4.87608
115.875,-7.28689,-4.31765,-4.75350
115.973,-6.53777,-6.68759,-4.29041
116.076,-6.14278,-4.23593,-6.17002
116.186,-7.54567,-3.56853,-5.32556
116.273,-7.79084,-3.73198,-5.13487
116.376,-7.96790,-3.51405,-4.38575
116.473,-7.50481,-3.48681,-4.50834
116.574,-7.05534,-3.51405,-4.86246
116.673,-7.27327,-3.66387,-4.94419
116.774,-7.40947,-3.80008,-5.28470
116.879,-7.40947,-3.63663,-5.82951
116.976,-8.11773,-3.54129,-4.94419
117.075,-7.92704,-3.44595,-5.05315
117.175,-7.64102,-3.35061,-5.05315
117.285,-7.68188,-3.71835,-4.64454
117.375,-7.50481,-3.89542,-5.02591
117.474,-7.40947,-3.86818,-5.18935
117.575,-7.31413,-3.86818,-4.95781
117.675,-7.04172,-3.43233,-4.83522
117.777,-7.04172,-3.69111,-5.65244
117.879,-7.19154,-3.94990,-5.18935
117.975,-6.76931,-3.84094,-5.38004
118.076,-7.16430,-3.15992,-5.61158
118.175,-7.00086,-3.35061,-6.53777
118.275,-6.59225,-3.62301,-6.17002
118.377,-6.45604,-4.44023,-5.28470
118.476,-6.57863,-4.14059,-5.51624
118.578,-6.14278,-4.48109,-5.99295
118.676,-6.04743,-5.08039,-5.31194
118.776,-6.19726,-4.67178,-5.76141
118.877,-5.18935,-3.73198,-7.12344
118.976,-5.89761,-3.21440,-5.92485
119.079,-6.53777,-4.12697,-6.90552
119.177,-6.21088,-4.12697,-6.83741
119.277,-6.86466,-4.60368,-5.76141
119.377,-6.98724,-4.24955,-6.30622
119.477,-6.78293,-4.08610,-5.50262
119.579,-6.86466,-4.11335,-5.55710
119.677,-6.98724,-4.12697,-5.42090
119.780,-6.76931,-4.03162,-5.72055
119.878,-7.01448,-4.15421,-5.85675
119.979,-6.85104,-4.05886,-5.40728
120.078,-6.93276,-4.38575,-5.47538
120.180,-6.75569,-4.22231,-5.51624
120.319,-7.15068,-4.04524,-4.95781
120.378,-6.86466,-4.45385,-5.51624
120.479,-6.89190,-4.09972,-5.33918
120.578,-6.94638,-4.22231,-5.50262
120.679,-6.98724,-4.48109,-5.47538
120.778,-6.68759,-4.16783,-5.72055
120.881,-7.08258,-4.22231,-5.61158
120.978,-6.67397,-4.24955,-5.61158
121.079,-6.97362,-4.15421,-5.76141
121.181,-7.31413,-3.81370,-5.33918
121.293,-6.97362,-3.96352,-5.57072
121.379,-6.86466,-3.92266,-5.59796
121.481,-6.68759,-4.44023,-5.63882
121.582,-6.79655,-4.35851,-5.72055
121.680,-6.89190,-3.50043,-5.55710
121.782,-6.63311,-4.18145,-5.51624
121.880,-6.66035,-4.41299,-5.51624
121.981,-6.45604,-4.50834,-5.66606
122.080,-6.44242,-4.48109,-5.73417
122.180,-6.56501,-4.29041,-5.61158
122.283,-6.56501,-4.41299,-6.06105
122.381,-6.63311,-4.53558,-5.62520
122.485,-6.60587,-4.64454,-5.65244
122.584,-6.76931,-4.44023,-5.57072
122.683,-6.63311,-4.41299,-5.57072
122.784,-6.41518,-4.12697,-5.73417
122.883,-6.70121,-4.31765,-5.61158
122.984,-6.79655,-4.33127,-5.61158
123.090,-6.51053,-4.33127,-5.33918
123.184,-6.91914,-4.60368,-5.63882
123.285,-6.60587,-4.52196,-5.78865
123.386,-6.75569,-4.42661,-5.57072
123.484,-6.51053,-4.29041,-5.85675
123.585,-6.89190,-3.96352,-5.63882
123.684,-6.94638,-4.14059,-5.55710
123.788,-7.09620,-4.20869,-5.57072
123.886,-6.86466,-4.24955,-5.36642
123.987,-6.96000,-4.24955,-5.44814
124.085,-6.94638,-4.48109,-5.35280
124.187,-7.17792,-4.03162,-5.31194
124.316,-7.28689,-3.97714,-5.12125
124.385,-7.50481,-3.96352,-4.79436
124.487,-6.93276,-3.88180,-5.31194
124.586,-6.96000,-4.29041,-5.20297
124.686,-7.27327,-4.23593,-5.05315
124.786,-7.21878,-4.18145,-5.33918
124.887,-7.25965,-4.18145,-5.28470
124.986,-7.17792,-3.85456,-5.12125
125.087,-7.15068,-3.94990,-4.95781
125.199,-7.08258,-4.01800,-4.88970
125.286,-6.70121,-4.24955,-5.06677
125.388,-6.71483,-4.38575,-5.40728
125.486,-6.91914,-4.45385,-5.27107
125.587,-6.96000,-4.03162,-5.43452
125.689,-7.28689,-4.11335,-5.27107
125.787,-7.06896,-3.81370,-5.24383
125.887,-7.02810,-3.85456,-5.40728
125.987,-6.89190,-4.20869,-5.46176
126.088,-6.53777,-4.08610,-5.52986
126.187,-6.89190,-4.08610,-5.73417
126.288,-6.63311,-3.96352,-5.70693
126.392,-7.10982,-4.05886,-5.57072
126.487,-7.28689,-4.03162,-5.88399
126.591,-6.71483,-3.99076,-5.92485
126.689,-6.83741,-3.89542,-5.62520
126.789,-6.94638,-4.29041,-5.51624
126.891,-6.83741,-4.33127,-5.82951
126.989,-7.36861,-4.15421,-5.59796
127.094,-7.61377,-3.99076,-5.51624
127.190,-6.98724,-3.86818,-5.87037
127.290,-6.90552,-3.67749,-5.54348
127.393,-6.78293,-3.89542,-5.27107
127.490,-6.79655,-3.93628,-5.58434
127.590,-6.79655,-4.23593,-5.39366
127.692,-6.86466,-4.30403,-5.82951
127.790,-6.94638,-3.99076,-5.66606
127.892,-7.19154,-3.92266,-5.43452
